COMPANY,PLAN,PREMIUM_CRORES,PREMIUM,NOP,LIVES_COVERED,MONTH,YEAR,DATE,ATS
RELIANCE NIPPON LIFE,Individual Single Premium,1.34,13366609,69,0,FEB,2018,2/1/2018,193718
RELIANCE NIPPON LIFE,Individual Non-Single Premium,66.43,664304755.1,17331,0,FEB,2018,2/1/2018,38330
RELIANCE NIPPON LIFE,Group Single Premium,1.67,16707398.58,0,-27,FEB,2018,2/1/2018,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,12.81,128092535.3,2,-1170,FEB,2018,2/1/2018,64046267
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,2.16,21608594.08,7,104679,FEB,2018,2/1/2018,3086942
RELIANCE NIPPON LIFE,Individual Single Premium,2.74,27403030,99,NULL,SEP,2016,9/1/2016,276798
RELIANCE NIPPON LIFE,Individual Non-Single Premium,62.45,624523556.7,24993,NULL,SEP,2016,9/1/2016,24987
RELIANCE NIPPON LIFE,Group Single Premium,3.49,34856707.92,8,163650,SEP,2016,9/1/2016,4357088
RELIANCE NIPPON LIFE,Group Non-Single Premium,138.48,1384772203,7,7068,SEP,2016,9/1/2016,197824600
RELIANCE NIPPON LIFE,Individual Single Premium,3.91,39070729,103,0,AUG,2019,8/1/2019,379327
RELIANCE NIPPON LIFE,Individual Non-Single Premium,64.83,648299483.2,16202,0,AUG,2019,8/1/2019,40013
RELIANCE NIPPON LIFE,Group Single Premium,0,0,0,-512,AUG,2019,8/1/2019,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,2.64,26361352.91,1,121,AUG,2019,8/1/2019,26361352
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,8.55,85542672.88,5,602696,AUG,2019,8/1/2019,17108534
RELIANCE NIPPON LIFE,Individual Single Premium,4.91,49119367,110,0,NOV,2019,11/1/2019,446539
RELIANCE NIPPON LIFE,Individual Non-Single Premium,62.36,623550321.1,14553,0,NOV,2019,11/1/2019,42846
RELIANCE NIPPON LIFE,Group Single Premium,0,0,0,0,NOV,2019,11/1/2019,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,5.4,53978113.52,1,444,NOV,2019,11/1/2019,53978113
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,1.4,14023474.36,3,4006,NOV,2019,11/1/2019,4674491
RELIANCE NIPPON LIFE,Individual Single Premium,2.4,24049362,108,0,JUN,2018,6/1/2018,222679
RELIANCE NIPPON LIFE,Individual Non-Single Premium,62.71,627095694,17907,0,JUN,2018,6/1/2018,35019
RELIANCE NIPPON LIFE,Group Single Premium,0.92,9207079.53,0,-172,JUN,2018,6/1/2018,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,4.42,44221962.08,1,3700,JUN,2018,6/1/2018,44221962
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,1.26,12550030.17,4,154776,JUN,2018,6/1/2018,3137507
RELIANCE NIPPON LIFE,Individual Single Premium,1.3,13025370,60,NULL,APR,2017,4/1/2017,217089
RELIANCE NIPPON LIFE,Individual Non-Single Premium,43.12,431152309,14103,NULL,APR,2017,4/1/2017,30571
RELIANCE NIPPON LIFE,Group Single Premium,5.85,58532243.57,11,172278,APR,2017,4/1/2017,5321113
RELIANCE NIPPON LIFE,Group Non-Single Premium,3.13,31310443.34,2,-573,APR,2017,4/1/2017,15655221
RELIANCE NIPPON LIFE,Individual Single Premium,3.27,32715341.45,166,0,MAR,2019,3/1/2019,197080
RELIANCE NIPPON LIFE,Individual Non-Single Premium,114.96,1149612079,27694,0,MAR,2019,3/1/2019,41511
RELIANCE NIPPON LIFE,Group Single Premium,0.22,2173189.85,0,344,MAR,2019,3/1/2019,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,46.51,465136531.8,8,18681,MAR,2019,3/1/2019,58142066
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,0.89,8858698,6,91157,MAR,2019,3/1/2019,1476449
RELIANCE NIPPON LIFE,Individual Single Premium,2.28,22756813,83,NULL,AUG,2016,8/1/2016,274178
RELIANCE NIPPON LIFE,Individual Non-Single Premium,46.43,464274415.4,20253,NULL,AUG,2016,8/1/2016,22923
RELIANCE NIPPON LIFE,Group Single Premium,7.05,70488398.64,10,128255,AUG,2016,8/1/2016,7048839
RELIANCE NIPPON LIFE,Group Non-Single Premium,2.68,26788242.78,1,-535,AUG,2016,8/1/2016,26788242
RELIANCE NIPPON LIFE,Individual Single Premium,2.67,26714356,252,NULL,MAR,2015,3/1/2015,106009
RELIANCE NIPPON LIFE,Individual Non-Single Premium,176.88,1768807078,69863,NULL,MAR,2015,3/1/2015,25318
RELIANCE NIPPON LIFE,Group Single Premium,12.33,123325009.7,23,458653,MAR,2015,3/1/2015,5361956
RELIANCE NIPPON LIFE,Group Non-Single Premium,54.42,544184444.9,31,19584,MAR,2015,3/1/2015,17554336
RELIANCE NIPPON LIFE,Individual Single Premium,1.55,15544393.95,69,0,SEP,2017,9/1/2017,225281
RELIANCE NIPPON LIFE,Individual Non-Single Premium,60.85,608517677.1,18206,0,SEP,2017,9/1/2017,33424
RELIANCE NIPPON LIFE,Group Single Premium,3.03,30284726.59,0,511,SEP,2017,9/1/2017,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,13.99,139852880.8,4,1848,SEP,2017,9/1/2017,34963220
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,0.84,8393156.81,7,-8681,SEP,2017,9/1/2017,1199022
RELIANCE NIPPON LIFE,Individual Single Premium,8.02,80168648,1127,NULL,MAY,2012,5/1/2012,71134
RELIANCE NIPPON LIFE,Individual Non-Single Premium,59.66,596614727.5,53161,NULL,MAY,2012,5/1/2012,11222
RELIANCE NIPPON LIFE,Group Single Premium,1.31,13115349.7,8,150070,MAY,2012,5/1/2012,1639418
RELIANCE NIPPON LIFE,Group Non-Single Premium,11.54,115370306.4,16,4536,MAY,2012,5/1/2012,7210644
RELIANCE NIPPON LIFE,Group Single Premium,2.1,21027302.9,26,52091,NOV,2010,11/1/2010,808742
RELIANCE NIPPON LIFE,Group Non-Single Premium,11.32,113198402.7,14,13700,NOV,2010,11/1/2010,8085600
RELIANCE NIPPON LIFE,Individual Single Premium,2.06,20648332,60,NULL,OCT,2016,10/1/2016,344138
RELIANCE NIPPON LIFE,Individual Non-Single Premium,45.65,456518664.3,18825,NULL,OCT,2016,10/1/2016,24250
RELIANCE NIPPON LIFE,Individual Single Premium,3.45,34534259,2038,NULL,APR,2011,4/1/2011,16945
RELIANCE NIPPON LIFE,Individual Non-Single Premium,50.33,503312136.8,56601,NULL,APR,2011,4/1/2011,8892
RELIANCE NIPPON LIFE,Group Single Premium,1.72,17244445.77,17,51427,APR,2011,4/1/2011,1014379
RELIANCE NIPPON LIFE,Group Non-Single Premium,18.33,183267064.5,38,70103,APR,2011,4/1/2011,4822817
RELIANCE NIPPON LIFE,Individual Single Premium,3.16,31576654,163,NULL,MAR,2017,3/1/2017,193721
RELIANCE NIPPON LIFE,Individual Non-Single Premium,122,1219989268,45337,NULL,MAR,2017,3/1/2017,26909
RELIANCE NIPPON LIFE,Group Single Premium,5.51,55137092.87,11,208764,MAR,2017,3/1/2017,5012462
RELIANCE NIPPON LIFE,Group Non-Single Premium,31.85,318526556.6,12,19960,MAR,2017,3/1/2017,26543879
RELIANCE NIPPON LIFE,Individual Single Premium,12.7,126993376,2061,NULL,JUN,2010,6/1/2010,61617
RELIANCE NIPPON LIFE,Individual Non-Single Premium,251.18,2511762422,247107,NULL,JUN,2010,6/1/2010,10164
RELIANCE NIPPON LIFE,Group Single Premium,2.77,27725212.89,26,187117,JUN,2010,6/1/2010,1066354
RELIANCE NIPPON LIFE,Group Non-Single Premium,20.78,207798745.3,7,39441,JUN,2010,6/1/2010,29685535
RELIANCE NIPPON LIFE,Individual Single Premium,2.89,28948301.51,224,NULL,DEC,2013,12/1/2013,129233
RELIANCE NIPPON LIFE,Individual Non-Single Premium,120.13,1201276104,67746,NULL,DEC,2013,12/1/2013,17732
RELIANCE NIPPON LIFE,Group Single Premium,3.48,34823655.03,24,34982,DEC,2013,12/1/2013,1450985
RELIANCE NIPPON LIFE,Group Non-Single Premium,31.91,319078608,15,35650,DEC,2013,12/1/2013,21271907
RELIANCE NIPPON LIFE,Individual Single Premium,53.58,535793602,6076,NULL,SEP,2010,9/1/2010,88181
RELIANCE NIPPON LIFE,Individual Non-Single Premium,139.69,1396894548,104676,NULL,SEP,2010,9/1/2010,13344
RELIANCE NIPPON LIFE,Group Single Premium,0.75,7518295,16,34877,SEP,2010,9/1/2010,469893
RELIANCE NIPPON LIFE,Group Non-Single Premium,9.93,99341861.79,14,9369,SEP,2010,9/1/2010,7095847
RELIANCE NIPPON LIFE,Individual Single Premium,4.09,40896871.99,153,NULL,MAR,2016,3/1/2016,267299
RELIANCE NIPPON LIFE,Individual Non-Single Premium,151.91,1519116040,56868,NULL,MAR,2016,3/1/2016,26713
RELIANCE NIPPON LIFE,Group Single Premium,7.59,75896595.2,12,323641,MAR,2016,3/1/2016,6324716
RELIANCE NIPPON LIFE,Group Non-Single Premium,26.3,263012926.4,16,16624,MAR,2016,3/1/2016,16438307
RELIANCE NIPPON LIFE,Individual Single Premium,12.89,128892263,1726,NULL,JUN,2011,6/1/2011,74676
RELIANCE NIPPON LIFE,Individual Non-Single Premium,78.68,786828297.2,79509,NULL,JUN,2011,6/1/2011,9896
RELIANCE NIPPON LIFE,Group Single Premium,2.74,27398458.51,27,309979,JUN,2011,6/1/2011,1014757
RELIANCE NIPPON LIFE,Group Non-Single Premium,14.12,141226245.2,7,18735,JUN,2011,6/1/2011,20175177
RELIANCE NIPPON LIFE,Individual Single Premium,6,59973837,4734,NULL,APR,2012,4/1/2012,12668
RELIANCE NIPPON LIFE,Individual Non-Single Premium,35.69,356878964.2,35132,NULL,APR,2012,4/1/2012,10158
RELIANCE NIPPON LIFE,Group Single Premium,1.5,14970200.52,16,-1210,APR,2012,4/1/2012,935637
RELIANCE NIPPON LIFE,Group Non-Single Premium,42.88,428772040.2,33,46057,APR,2012,4/1/2012,12993092
RELIANCE NIPPON LIFE,Individual Single Premium,2.72,27174541,125,0,MAR,2018,3/1/2018,217396
RELIANCE NIPPON LIFE,Individual Non-Single Premium,129.12,1291225780,34217,0,MAR,2018,3/1/2018,37736
RELIANCE NIPPON LIFE,Group Single Premium,2.47,24662083.34,0,395,MAR,2018,3/1/2018,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,14.95,149456116.1,8,18057,MAR,2018,3/1/2018,18682014
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,1.98,19802983.26,8,147978,MAR,2018,3/1/2018,2475372
RELIANCE NIPPON LIFE,Individual Single Premium,1.28,12759411,52,NULL,NOV,2015,11/1/2015,245373
RELIANCE NIPPON LIFE,Individual Non-Single Premium,56.67,566718356.5,23378,NULL,NOV,2015,11/1/2015,24241
RELIANCE NIPPON LIFE,Group Single Premium,4,40004957.59,7,130064,NOV,2015,11/1/2015,5714993
RELIANCE NIPPON LIFE,Group Non-Single Premium,9.24,92408859.43,0,398,NOV,2015,11/1/2015,NULL
RELIANCE NIPPON LIFE,Individual Single Premium,18.1,181041100,2072,NULL,OCT,2011,10/1/2011,87375
RELIANCE NIPPON LIFE,Individual Non-Single Premium,74.35,743549855.3,72649,NULL,OCT,2011,10/1/2011,10234
RELIANCE NIPPON LIFE,Group Single Premium,0.79,7939903.33,8,16371,OCT,2011,10/1/2011,992487
RELIANCE NIPPON LIFE,Group Non-Single Premium,20.51,205104070.3,37,38276,OCT,2011,10/1/2011,5543353
RELIANCE NIPPON LIFE,Group Non-Single Premium,164.82,1648172600,11,15347,FEB,2012,2/1/2012,149833872
RELIANCE NIPPON LIFE,Individual Single Premium,16.17,161661553.5,1645,NULL,APR,2013,4/1/2013,98274
RELIANCE NIPPON LIFE,Individual Non-Single Premium,76.62,766168974.2,55633,NULL,APR,2013,4/1/2013,13771
RELIANCE NIPPON LIFE,Group Single Premium,2.4,24039743.76,20,23888,APR,2013,4/1/2013,1201987
RELIANCE NIPPON LIFE,Group Non-Single Premium,16,160026547.7,5,725,APR,2013,4/1/2013,32005309
RELIANCE NIPPON LIFE,Individual Single Premium,1.36,13555597,77,NULL,JAN,2016,1/1/2016,176046
RELIANCE NIPPON LIFE,Individual Non-Single Premium,58.56,585624805.6,24841,NULL,JAN,2016,1/1/2016,23574
RELIANCE NIPPON LIFE,Group Single Premium,6.63,66269604.16,8,335689,JAN,2016,1/1/2016,8283700
RELIANCE NIPPON LIFE,Group Non-Single Premium,13.37,133740123,4,-99,JAN,2016,1/1/2016,33435030
RELIANCE NIPPON LIFE,Individual Single Premium,7.54,75421229.77,174,NULL,MAR,2014,3/1/2014,433455
RELIANCE NIPPON LIFE,Individual Non-Single Premium,174.36,1743639664,66691,NULL,MAR,2014,3/1/2014,26145
RELIANCE NIPPON LIFE,Group Single Premium,2.03,20281811.89,38,109014,MAR,2014,3/1/2014,533731
RELIANCE NIPPON LIFE,Group Non-Single Premium,123.81,1238109365,37,25661,MAR,2014,3/1/2014,33462415
RELIANCE NIPPON LIFE,Individual Single Premium,34.03,340271808.6,3123,NULL,MAR,2013,3/1/2013,108956
RELIANCE NIPPON LIFE,Individual Non-Single Premium,124.9,1248990007,84204,NULL,MAR,2013,3/1/2013,14832
RELIANCE NIPPON LIFE,Group Single Premium,1.5,15029067.57,11,37140,MAR,2013,3/1/2013,1366278
RELIANCE NIPPON LIFE,Group Non-Single Premium,72.56,725610314.5,23,1035,MAR,2013,3/1/2013,31548274
RELIANCE NIPPON LIFE,Individual Single Premium,68.11,681067120,8643,NULL,OCT,2010,10/1/2010,78799
RELIANCE NIPPON LIFE,Individual Non-Single Premium,138.78,1387810950,127147,NULL,OCT,2010,10/1/2010,10915
RELIANCE NIPPON LIFE,Group Single Premium,1.1,10998140.27,8,5553,OCT,2010,10/1/2010,1374767
RELIANCE NIPPON LIFE,Group Non-Single Premium,1.07,10726472.97,10,28654,OCT,2010,10/1/2010,1072647
RELIANCE NIPPON LIFE,Individual Single Premium,1.59,15856583,76,0,NOV,2017,11/1/2017,208639
RELIANCE NIPPON LIFE,Individual Non-Single Premium,46.94,469401411.6,14718,0,NOV,2017,11/1/2017,31893
RELIANCE NIPPON LIFE,Group Single Premium,2.94,29402115.85,0,766,NOV,2017,11/1/2017,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,8.27,82685837.8,1,-1052,NOV,2017,11/1/2017,82685837
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,1.04,10443624.31,10,38219,NOV,2017,11/1/2017,1044362
RELIANCE NIPPON LIFE,Individual Single Premium,1.59,15860551,60,0,AUG,2017,8/1/2017,264342
RELIANCE NIPPON LIFE,Individual Non-Single Premium,52.02,520181562.1,16558,0,AUG,2017,8/1/2017,31415
RELIANCE NIPPON LIFE,Group Single Premium,3.3,33036281.21,0,574,AUG,2017,8/1/2017,NULL
RELIANCE NIPPON LIFE,Group Non-Single Premium,6.22,62245848.6,2,-2254,AUG,2017,8/1/2017,31122924
RELIANCE NIPPON LIFE,Group Yearly Renewable Premium,2.58,25829810.75,8,45290,AUG,2017,8/1/2017,3228726
RELIANCE NIPPON LIFE,Individual Single Premium,67.09,670919366,7434,NULL,FEB,2011,2/1/2011,90250
RELIANCE NIPPON LIFE,Individual Non-Single Premium,128.61,1286099867,146247,NULL,FEB,2011,2/1/2011,8794
RELIANCE NIPPON LIFE,Group Single Premium,4.45,44461988.97,18,10745,FEB,2011,2/1/2011,2470110
RELIANCE NIPPON LIFE,Group Non-Single Premium,1.11,11073353.82,6,9311,FEB,2011,2/1/2011,1845558
RELIANCE NIPPON LIFE,Individual Single Premium,2.58,25779558,121,NULL,NOV,2016,11/1/2016,213054
RELIANCE NIPPON LIFE,Individual Non-Single Premium,56.65,566484750.4,19256,NULL,NOV,2016,11/1/2016,29418
RELIANCE NIPPON LIFE,Group Single Premium,15.1,150982645.1,33,407793,NOV,2016,11/1/2016,4575231
RELIANCE NIPPON LIFE,Group Non-Single Premium,4.94,49446853.16,5,-97,NOV,2016,11/1/2016,9889370
RELIANCE NIPPON LIFE,Individual Single Premium,36.89,368902613,4285,NULL,AUG,2011,8/1/2011,86091
RELIANCE NIPPON LIFE,Individual Non-Single Premium,72.61,726100857,66772,NULL,AUG,2011,8/1/2011,10874
RELIANCE NIPPON LIFE,Group Single Premium,4.52,45183087.3,20,50485,AUG,2011,8/1/2011,2259154
RELIANCE NIPPON LIFE,Group Non-Single Premium,9.91,99086869.37,15,14971,AUG,2011,8/1/2011,6605791
RELIANCE NIPPON LIFE,Group Non-Single Premium,87.35,873475972.7,20,18809,JUN,2014,6/1/2014,43673798
RELIANCE NIPPON LIFE,Group Single Premium,0.81,8145483.55,10,17718,DEC,2010,12/1/2010,814548
RELIANCE NIPPON LIFE,Group Non-Single Premium,4.22,42192064.4,2,1474,DEC,2010,12/1/2010,21096032
RELIANCE NIPPON LIFE,Individual Single Premium,25.23,252315278,3048,NULL,JUL,2011,7/1/2011,82780
RELIANCE NIPPON LIFE,Individual Non-Single Premium,83.13,831330273.6,85263,NULL,JUL,2011,7/1/2011,9750
RELIANCE NIPPON LIFE,Group Single Premium,9.92,99197619.53,17,150960,JUL,2011,7/1/2011,5835154
RELIANCE NIPPON LIFE,Group Non-Single Premium,5.33,53270883,7,7349,JUL,2011,7/1/2011,7610126
RELIANCE NIPPON LIFE,Individual Single Premium,25.55,255514696.8,6243,NULL,FEB,2010,2/1/2010,40928
RELIANCE NIPPON LIFE,Individual Non-Single Premium,297.15,2971525855,206565,NULL,FEB,2010,2/1/2010,14385
RELIANCE NIPPON LIFE,Group Single Premium,7.32,73164619.3,1,242,FEB,2010,2/1/2010,73164619
RELIANCE NIPPON LIFE,Group Non-Single Premium,23.99,239935889.5,35,61962,FEB,2010,2/1/2010,6855311
RELIANCE NIPPON LIFE,Individual Single Premium,15.7,157035853,1632,NULL,NOV,2012,11/1/2012,96222
RELIANCE NIPPON LIFE,Individual Non-Single Premium,84.37,843660785.7,59846,NULL,NOV,2012,11/1/2012,14097
RELIANCE NIPPON LIFE,Group Single Premium,1.91,19144088,26,19330,NOV,2012,11/1/2012,736311
RELIANCE NIPPON LIFE,Group Non-Single Premium,8.32,83179978.75,3,1565,NOV,2012,11/1/2012,27726659
SAHARA LIFE,Individual Single Premium,1.2,11982270,271,NULL,NOV,2012,11/1/2012,44215
SAHARA LIFE,Individual Non-Single Premium,3.24,32414500,6308,NULL,NOV,2012,11/1/2012,5138
SAHARA LIFE,Group Single Premium,0,0,0,0,NOV,2012,11/1/2012,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,NOV,2012,11/1/2012,NULL
SAHARA LIFE,Individual Single Premium,2.49,24936900,551,NULL,JUL,2011,7/1/2011,45257
SAHARA LIFE,Individual Non-Single Premium,3.23,32341128,4982,NULL,JUL,2011,7/1/2011,6491
SAHARA LIFE,Group Single Premium,0,0,0,0,JUL,2011,7/1/2011,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,JUL,2011,7/1/2011,NULL
SAHARA LIFE,Individual Single Premium,0.9,9047600,190,NULL,AUG,2015,8/1/2015,47618
SAHARA LIFE,Individual Non-Single Premium,0.77,7689490,862,NULL,AUG,2015,8/1/2015,8920
SAHARA LIFE,Group Single Premium,0,0,0,0,AUG,2015,8/1/2015,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,AUG,2015,8/1/2015,NULL
SAHARA LIFE,Individual Single Premium,11.62,116182850,2437,NULL,MAR,2013,3/1/2013,47674
SAHARA LIFE,Individual Non-Single Premium,6.6,65974180,11121,NULL,MAR,2013,3/1/2013,5932
SAHARA LIFE,Group Single Premium,0,0,0,0,MAR,2013,3/1/2013,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,MAR,2013,3/1/2013,NULL
SAHARA LIFE,Individual Single Premium,1.52,15246560,334,NULL,JUN,2016,6/1/2016,45648
SAHARA LIFE,Individual Non-Single Premium,0.92,9153850,944,NULL,JUN,2016,6/1/2016,9696
SAHARA LIFE,Group Single Premium,0,0,0,0,JUN,2016,6/1/2016,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,JUN,2016,6/1/2016,NULL
SAHARA LIFE,Individual Single Premium,3.9,39013400,809,NULL,DEC,2010,12/1/2010,48224
SAHARA LIFE,Individual Non-Single Premium,3.87,38718710,4867,NULL,DEC,2010,12/1/2010,7955
SAHARA LIFE,Group Single Premium,0,0,0,0,DEC,2010,12/1/2010,NULL
SAHARA LIFE,Group Non-Single Premium,0.01,68145,1,450,DEC,2010,12/1/2010,68145
SAHARA LIFE,Individual Single Premium,1.7,17029320,386,NULL,JUN,2014,6/1/2014,44117
SAHARA LIFE,Individual Non-Single Premium,0.93,9267470,947,NULL,JUN,2014,6/1/2014,9786
SAHARA LIFE,Group Single Premium,0,0,0,0,JUN,2014,6/1/2014,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,JUN,2014,6/1/2014,NULL
SAHARA LIFE,Individual Single Premium,1.02,10217223,161,NULL,APR,2012,4/1/2012,63461
SAHARA LIFE,Individual Non-Single Premium,1.06,10593883,1069,NULL,APR,2012,4/1/2012,9910
SAHARA LIFE,Group Single Premium,0,0,0,0,APR,2012,4/1/2012,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,APR,2012,4/1/2012,NULL
SAHARA LIFE,Individual Single Premium,3.98,39833800,1240,NULL,JAN,2010,1/1/2010,32124
SAHARA LIFE,Individual Non-Single Premium,6.22,62246864,6858,NULL,JAN,2010,1/1/2010,9076
SAHARA LIFE,Group Single Premium,0,0,0,0,JAN,2010,1/1/2010,NULL
SAHARA LIFE,Group Non-Single Premium,0.01,53013,2,162,JAN,2010,1/1/2010,26506
SAHARA LIFE,Individual Single Premium,1.52,15226954,315,NULL,JUL,2012,7/1/2012,48339
SAHARA LIFE,Individual Non-Single Premium,2.84,28445787,4227,NULL,JUL,2012,7/1/2012,6729
SAHARA LIFE,Group Single Premium,0,0,0,0,JUL,2012,7/1/2012,NULL
SAHARA LIFE,Group Non-Single Premium,0,14402,1,92,JUL,2012,7/1/2012,14402
SAHARA LIFE,Individual Single Premium,-0.02,-169730,0,0,AUG,2017,8/1/2017,NULL
SAHARA LIFE,Individual Non-Single Premium,0.16,1608980,0,0,AUG,2017,8/1/2017,NULL
SAHARA LIFE,Group Single Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
SAHARA LIFE,Group Yearly Renewable Premium,0,0,0,0,AUG,2017,8/1/2017,NULL
SAHARA LIFE,Individual Single Premium,0,-23450,0,0,NOV,2017,11/1/2017,NULL
SAHARA LIFE,Individual Non-Single Premium,0.11,1111090,0,0,NOV,2017,11/1/2017,NULL
SAHARA LIFE,Group Single Premium,0,0,0,0,NOV,2017,11/1/2017,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,NOV,2017,11/1/2017,NULL
SAHARA LIFE,Group Yearly Renewable Premium,0,0,0,0,NOV,2017,11/1/2017,NULL
SAHARA LIFE,Individual Single Premium,1.99,19868500,361,NULL,OCT,2010,10/1/2010,55037
SAHARA LIFE,Individual Single Premium,1.29,12937500,303,NULL,FEB,2012,2/1/2012,42698
SAHARA LIFE,Individual Non-Single Premium,3.17,31746820,5173,NULL,FEB,2012,2/1/2012,6137
SAHARA LIFE,Group Single Premium,0,0,0,0,FEB,2012,2/1/2012,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,FEB,2012,2/1/2012,NULL
SAHARA LIFE,Individual Single Premium,0.19,1946950,57,NULL,APR,2013,4/1/2013,34157
SAHARA LIFE,Individual Non-Single Premium,0.78,7834930,876,NULL,APR,2013,4/1/2013,8943
SAHARA LIFE,Group Single Premium,0,0,0,0,APR,2013,4/1/2013,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,APR,2013,4/1/2013,NULL
SAHARA LIFE,Individual Single Premium,0,0,0,0,MAR,2018,3/1/2018,NULL
SAHARA LIFE,Individual Non-Single Premium,0.07,699840,0,0,MAR,2018,3/1/2018,NULL
SAHARA LIFE,Group Single Premium,0,0,0,0,MAR,2018,3/1/2018,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,MAR,2018,3/1/2018,NULL
SAHARA LIFE,Group Yearly Renewable Premium,0,0,0,0,MAR,2018,3/1/2018,NULL
SAHARA LIFE,Individual Single Premium,9.96,99612730,1884,NULL,MAR,2016,3/1/2016,52872
SAHARA LIFE,Individual Non-Single Premium,2.37,23673870,2683,NULL,MAR,2016,3/1/2016,8823
SAHARA LIFE,Group Single Premium,0,0,0,0,MAR,2016,3/1/2016,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,MAR,2016,3/1/2016,NULL
SAHARA LIFE,Individual Single Premium,0.87,8726150,193,NULL,OCT,2011,10/1/2011,45213
SAHARA LIFE,Individual Non-Single Premium,1.42,14195019,3352,NULL,OCT,2011,10/1/2011,4234
SAHARA LIFE,Group Single Premium,0,0,0,0,OCT,2011,10/1/2011,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,OCT,2011,10/1/2011,NULL
SAHARA LIFE,Individual Single Premium,0.68,6783210,151,NULL,SEP,2013,9/1/2013,44921
SAHARA LIFE,Individual Non-Single Premium,3.02,30249650,3115,NULL,SEP,2013,9/1/2013,9710
SAHARA LIFE,Group Single Premium,0,0,0,0,SEP,2013,9/1/2013,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,SEP,2013,9/1/2013,NULL
SAHARA LIFE,Individual Single Premium,3.81,38143900,779,NULL,JAN,2012,1/1/2012,48965
SAHARA LIFE,Individual Non-Single Premium,4.77,47743994,8551,NULL,JAN,2012,1/1/2012,5583
SAHARA LIFE,Group Single Premium,0,0,0,0,JAN,2012,1/1/2012,NULL
SAHARA LIFE,Group Non-Single Premium,0,0,0,0,JAN,2012,1/1/2012,NULL
SAHARA LIFE,Individual Non-Single Premium,2.02,20176002,2870,NULL,OCT,2010,10/1/2010,7029
SAHARA LIFE,Group Single Premium,0,0,0,0,OCT,2010,10/1/2010,NULL
